,id_rc,row,column,x,y,in_bounds,cond_mt_lowcrust_conus117_250m,cond_mt_mantle_conus117_250m,cond_mt_midcrust_conus117_250m,cond_mt_surface_conus117_250m,cond_mt_upmantle_conus117_250m,dem_conus117_250m,depth_to_basement_conus117_250m,deq_n100a05_conus117_250m,deq_n100a10_conus117_250m,deq_n100a15_conus117_250m,deq_n200a05_conus117_250m,deq_n200a10_conus117_250m,deq_n200a15_conus117_250m,deq_n50a05_conus117_250m,deq_n50a10_conus117_250m,deq_n50a15_conus117_250m,elevation_detrended_span005_conus117_250m,elevation_detrended_span01_conus117_250m,elevation_detrended_span03_conus117_250m,elevation_trend_span005_conus117_250m,elevation_trend_span01_conus117_250m,elevation_trend_span03_conus117_250m,geod_2ndinv_conus117_250m,geod_dilation_conus117_250m,geod_shear_conus117_250m,grav_iso_anom_conus117_250m,heatflow_eqwt_conus117_250m,heatflow_qcwt_conus117_250m,heatflow_tcwt_conus117_250m,hs_conus117_250m,ieq_n100a05_conus117_250m,ieq_n100a10_conus117_250m,ieq_n100a15_conus117_250m,ieq_n200a05_conus117_250m,ieq_n200a10_conus117_250m,ieq_n200a15_conus117_250m,ieq_n50a05_conus117_250m,ieq_n50a10_conus117_250m,ieq_n50a15_conus117_250m,mag_hgm_conus117_250m_tif_conus117_250m,mag_iso_anom_conus117_250m,qfaults_dist_age_0-15k_conus117_250m,qfaults_dist_age_130k-750k_conus117_250m,qfaults_dist_age_15k-130k_conus117_250m,qfaults_dist_age_750k-2600k_conus117_250m,qfaults_dist_age_other_conus117_250m,qfaults_dist_all_conus117_250m,qfv2_lr_recsr_conus117_250m,NegSite_Distance,PosSite_Distance,id,col1,geometry
194,R1505C643,1505,643,-245324.5258,1864120.1753636356,1,4.1950593,4.3340163,2.9387238,2.11358,4.05933,1716,148.83438,968.4,840,1515.6,641.5,630.9,1320.7,1736,1289.6,1841,58.53235,54.88159,64.21753,1653.1903,1656.8411,1647.5051,33,10.8,17.2,-18.721296,85.98795,87.841805,85.72378,196,2220.4,1196.4,1615.8,1801.7,1638.2,1471.6,667.9,774.4,1278.5,1.3251172e-05,-102.66729,13107.727,24005.207,4697.0737,1952.5624,352499.12,1952.5624,-7.8057485,353.5534,31482.139,0,WalkerLane,POINT (-245324.5257588717 1864120.1753636356)
195,R1505C644,1505,644,-245074.5258,1864120.1753636356,1,4.1950593,4.3369136,2.9387238,3.0313814,4.05933,1690,148.83438,968.4,840,1515.6,641.5,630.9,1320.7,1736,1289.6,1841,40.597534,37.150635,46.115845,1652.0356,1655.4825,1646.5173,33,10.8,17.2,-18.721296,86.02045,87.883354,85.76116,210,2220.4,1196.4,1615.8,1801.7,1638.2,1471.6,667.9,774.4,1278.5,1.3251172e-05,-102.66729,12903.488,24001.303,4562.072,1802.7756,352321.3,1802.7756,-7.7744236,250,31429.484,0,WalkerLane,POINT (-245074.5257588717 1864120.1753636356)
196,R1505C645,1505,645,-244824.5258,1864120.1753636356,1,4.1950593,4.3369136,2.9387238,3.0313814,4.0417156,1694,148.83438,968.4,840,1515.6,641.5,630.9,1320.7,1736,1289.6,1841,37.92444,34.322998,43.03418,1650.9777,1654.5791,1645.8679,33,10.8,17.2,-18.721296,86.05258,87.924385,85.79809,216,2220.4,1196.4,1615.8,1801.7,1638.2,1471.6,667.9,774.4,1278.5,1.3251172e-05,-102.66729,12700.886,24000,4315.669,1677.051,352143.62,1677.051,-7.745628,353.5534,31378.734,0,WalkerLane,POINT (-244824.5257588717 1864120.1753636356)
197,R1505C646,1505,646,-244574.5258,1864120.1753636356,1,4.1950593,4.3369136,2.9387238,3.0313814,4.0417156,1713,86.59195,968.4,840,1515.6,641.5,630.9,1320.7,1736,1289.6,1841,66.3324,62.933594,71.308105,1649.8131,1653.2119,1644.8374,33,10.8,17.2,-15.417102,86.08435,87.96488,85.83451,216,1835,1227.2,1540.1,1725.9,1558.4,1492.3,706.6,787.1,1284.7,9.126212e-06,72.34104,12500,24001.303,4069.705,1581.1388,351966,1581.1388,-7.7208815,587.67523,31329.898,0,WalkerLane,POINT (-244574.5257588717 1864120.1753636356)
200,R1506C642,1506,642,-245574.5258,1863870.1753636356,1,4.1950593,4.3340163,2.9387238,2.11358,4.05933,1700,148.83438,968.4,840,1515.6,641.5,630.9,1320.7,1736,1289.6,1841,56.40222,52.19702,62.007324,1654.4587,1658.664,1648.8536,33,10.8,17.2,-18.721296,85.95347,87.79867,85.67973,199,2220.4,1196.4,1615.8,1801.7,1638.2,1471.6,667.9,774.4,1278.5,7.1014397e-06,-102.66729,13455.946,23761.84,4589.39,2304.8862,352852.66,2304.8862,-7.8666077,707.1068,31292.97,0,WalkerLane,POINT (-245574.5257588717 1863870.1753636356)
201,R1506C643,1506,643,-245324.5258,1863870.1753636356,1,4.1950593,4.3340163,2.9387238,2.11358,4.05933,1695,148.83438,968.4,840,1515.6,641.5,630.9,1320.7,1736,1289.6,1841,40.95752,36.596924,46.13672,1653.403,1657.7635,1648.2238,33,10.8,17.2,-18.721296,85.98637,87.840775,85.7176,194,2220.4,1196.4,1615.8,1801.7,1638.2,1471.6,667.9,774.4,1278.5,7.1014397e-06,-102.66729,13252.358,23755.262,4808.846,2136.001,352674.88,2136.001,-7.836871,587.67523,31237.998,0,WalkerLane,POINT (-245324.5257588717 1863870.1753636356)
202,R1506C644,1506,644,-245074.5258,1863870.1753636356,1,4.1950593,4.3369136,2.9387238,3.0313814,4.05933,1697,148.83438,968.4,840,1515.6,641.5,630.9,1320.7,1736,1289.6,1841,45.599243,41.438354,50.605835,1652.2411,1656.402,1647.2345,33,10.8,17.2,-18.721296,86.01893,87.88239,85.75502,204,2220.4,1196.4,1615.8,1801.7,1638.2,1471.6,667.9,774.4,1278.5,7.1014397e-06,-102.66729,13050.383,23751.316,4609.7725,1903.9432,352497.16,1903.9432,-7.794386,500,31184.932,0,WalkerLane,POINT (-245074.5257588717 1863870.1753636356)
203,R1506C645,1506,645,-244824.5258,1863870.1753636356,1,4.1950593,4.3369136,2.9387238,3.0313814,4.0417156,1681,148.83438,968.4,840,1515.6,641.5,630.9,1320.7,1736,1289.6,1841,32.05359,27.7323,36.651733,1651.1713,1655.4926,1646.5731,33,10.8,17.2,-18.721296,86.05114,87.9235,85.79197,210,2220.4,1196.4,1615.8,1801.7,1638.2,1471.6,667.9,774.4,1278.5,7.1014397e-06,-102.66729,12850.098,23750,4366.0625,1677.051,352319.53,1677.051,-7.74835,587.67523,31133.783,0,WalkerLane,POINT (-244824.5257588717 1863870.1753636356)
204,R1506C646,1506,646,-244574.5258,1863870.1753636356,1,4.1950593,4.3369136,2.9387238,3.0313814,4.0417156,1690,86.59195,968.4,840,1515.6,641.5,630.9,1320.7,1736,1289.6,1841,41.086304,36.86389,45.61438,1650.5848,1654.8073,1646.0568,33,10.8,17.2,-15.417102,86.082985,87.964066,85.82842,223,1835,1227.2,1540.1,1725.9,1558.4,1492.3,706.6,787.1,1284.7,5.7497427e-06,72.34104,12651.581,23751.316,4123.1055,1457.7379,352142.03,1457.7379,-7.6977468,707.1068,31084.562,0,WalkerLane,POINT (-244574.5257588717 1863870.1753636356)
318,R1657C947,1657,947,-169324.5258,1826120.1753636356,1,3.731167,4.1971474,2.8394504,2.8397052,3.7263029,1257,320.35132,1367,898.9,1289.2,764.6,584.4,801.8,2841.4,1378.7,1791.3,-45.519775,-74.57617,-159.58093,1303.9747,1333.0311,1418.0359,29.9,-2,20.2,-2.7178695,89.696144,90.49726,89.66807,219,479.6,853.2,737.8,765.4,780.3,998.8,291.9,514.2,522.3,8.608063e-06,-35.717876,1500,68290.74,63737.742,6451.744,334866.03,1500,-8.107076,707.1068,17523.2,0,WalkerLane,POINT (-169324.5257588717 1826120.1753636356)
319,R1657C948,1657,948,-169074.5258,1826120.1753636356,1,3.731167,4.184509,2.8394504,2.8397052,3.7263029,1256,320.35132,1367,898.9,1289.2,764.6,584.4,801.8,2841.4,1378.7,1791.3,-46.073364,-75.27527,-160.70471,1302.6283,1331.8302,1417.2596,29.9,-2,20.2,-2.7178695,89.701,90.494705,89.67294,220,479.6,853.2,737.8,765.4,780.3,998.8,291.9,514.2,522.3,8.608063e-06,-35.717876,1250,68522.35,63488.68,6600.1895,334735.44,1250,-8.064734,587.67523,17356.555,0,WalkerLane,POINT (-169074.5257588717 1826120.1753636356)
320,R1657C949,1657,949,-168824.5258,1826120.1753636356,1,3.731167,4.184509,2.8394504,2.8397052,3.7263029,1255,320.35132,1367,898.9,1289.2,764.6,584.4,801.8,2841.4,1378.7,1791.3,-45.77002,-75.14282,-160.96924,1301.325,1330.6978,1416.5242,29.9,-2,20.2,-2.7178695,89.70565,90.49196,89.67763,220,479.6,853.2,737.8,765.4,780.3,998.8,291.9,514.2,522.3,8.608063e-06,-35.717876,1000,68754.09,63239.625,6731.456,334605,1000,-8.011082,500,17191.932,0,WalkerLane,POINT (-168824.5257588717 1826120.1753636356)
321,R1657C950,1657,950,-168574.5258,1826120.1753636356,1,3.731167,4.184509,2.8394504,2.8397052,3.7263029,1253,310.14783,1367,898.9,1289.2,764.6,584.4,801.8,2841.4,1378.7,1791.3,-45.645996,-75.05237,-161.16321,1300.801,1330.2074,1416.3182,29.9,-2,20.2,-1.4252094,89.7101,90.48901,89.68212,220,479.6,853.2,737.8,765.4,780.3,998.8,291.9,514.2,522.3,8.548917e-06,-53.586212,750,68985.96,62990.574,6800.7354,334474.7,750,-7.941245,587.67523,17029.387,0,WalkerLane,POINT (-168574.5257588717 1826120.1753636356)
322,R1657C951,1657,951,-168324.5258,1826120.1753636356,1,3.731167,4.184509,2.8394504,2.8397052,3.7263029,1252,310.14783,1367,898.9,1289.2,764.6,584.4,801.8,2841.4,1378.7,1791.3,-45.97058,-75.56348,-162.05359,1299.5255,1329.1184,1415.6085,29.9,-2,20.2,-1.4252094,89.71434,90.48586,89.68642,217,479.6,853.2,737.8,765.4,780.3,998.8,291.9,514.2,522.3,8.548917e-06,-53.586212,500,69217.95,62741.535,6878.408,334344.5,500,-7.8423862,707.1068,16868.98,0,WalkerLane,POINT (-168324.5257588717 1826120.1753636356)
330,R1658C947,1658,947,-169324.5258,1825870.1753636356,1,3.731167,4.1971474,2.8394504,2.8843307,3.7263029,1258,320.35132,1367,898.9,1289.2,764.6,584.4,801.8,2841.4,1378.7,1791.3,-44.29138,-73.216675,-158.1117,1304.7443,1333.6696,1418.5646,29.9,-2,20.2,-2.7178695,89.689735,90.4952,89.672165,220,479.6,853.2,737.8,765.4,780.3,998.8,291.9,514.2,522.3,1.2449502e-05,-35.717876,1500,68196.87,63716.656,6373.7744,335079.2,1500,-8.117072,587.67523,17709.46,0,WalkerLane,POINT (-169324.5257588717 1825870.1753636356)
331,R1658C948,1658,948,-169074.5258,1825870.1753636356,1,3.731167,4.184509,2.8394504,2.8843307,3.7263029,1256,320.35132,1367,898.9,1289.2,764.6,584.4,801.8,2841.4,1378.7,1791.3,-45.48523,-74.49194,-159.91162,1303.5033,1332.51,1417.9297,29.9,-2,20.2,-2.7178695,89.69494,90.49299,89.67735,220,479.6,853.2,737.8,765.4,780.3,998.8,291.9,514.2,522.3,1.2449502e-05,-35.717876,1250,68428.8,63467.51,6427.48,334948.7,1250,-8.073706,353.5534,17544.586,0,WalkerLane,POINT (-169074.5257588717 1825870.1753636356)
332,R1658C949,1658,949,-168824.5258,1825870.1753636356,1,3.731167,4.184509,2.8394504,2.8843307,3.7263029,1256,320.35132,1367,898.9,1289.2,764.6,584.4,801.8,2841.4,1378.7,1791.3,-46.020752,-75.18335,-161.01086,1302.1864,1331.349,1417.1765,29.9,-2,20.2,-2.7178695,89.69996,90.49058,89.68234,220,479.6,853.2,737.8,765.4,780.3,998.8,291.9,514.2,522.3,1.2449502e-05,-35.717876,1000,68660.85,63218.37,6490.3774,334818.3,1000,-8.020506,250,17381.744,0,WalkerLane,POINT (-168824.5257588717 1825870.1753636356)
333,R1658C950,1658,950,-168574.5258,1825870.1753636356,1,3.731167,4.184509,2.8394504,2.8843307,3.7263029,1254,310.14783,1367,898.9,1289.2,764.6,584.4,801.8,2841.4,1378.7,1791.3,-45.176147,-74.46179,-160.76172,1301.0311,1330.3168,1416.6167,29.9,-2,20.2,-1.4252094,89.704765,90.48797,89.68714,220,479.6,853.2,737.8,765.4,780.3,998.8,291.9,514.2,522.3,1.2574557e-05,-53.586212,750,68893.03,62969.24,6562.202,334688.1,750,-7.9512014,353.5534,17220.99,0,WalkerLane,POINT (-168574.5257588717 1825870.1753636356)
334,R1658C951,1658,951,-168324.5258,1825870.1753636356,1,3.731167,4.184509,2.8394504,2.8843307,3.7263029,1253,310.14783,1367,898.9,1289.2,764.6,584.4,801.8,2841.4,1378.7,1791.3,-45.339478,-74.80859,-161.48633,1299.7607,1329.2299,1415.9076,29.9,-2,20.2,-1.4252094,89.70937,90.48516,89.69175,218,479.6,853.2,737.8,765.4,780.3,998.8,291.9,514.2,522.3,1.2574557e-05,-53.586212,500,69125.336,62720.113,6642.665,334558,500,-7.852947,587.67523,17062.385,0,WalkerLane,POINT (-168324.5257588717 1825870.1753636356)
345,R1659C947,1659,947,-169324.5258,1825620.1753636356,1,3.731167,4.1971474,2.8394504,2.8843307,3.7263029,1260,320.35132,1367,898.9,1289.2,764.6,584.4,801.8,2841.4,1378.7,1791.3,-43.070557,-71.87622,-156.97534,1304.9413,1333.747,1418.8461,29.9,-2,20.2,-2.7178695,89.68304,90.49283,89.67585,219,479.6,853.2,737.8,765.4,780.3,998.8,291.9,514.2,522.3,1.2449502e-05,-35.717876,1500,68103.78,63696.547,6128.825,335292.4,1500,-8.122188,500,17897.275,0,WalkerLane,POINT (-169324.5257588717 1825620.1753636356)
346,R1659C948,1659,948,-169074.5258,1825620.1753636356,1,3.731167,4.184509,2.8394504,2.8843307,3.7263029,1258,320.35132,1367,898.9,1289.2,764.6,584.4,801.8,2841.4,1378.7,1791.3,-44.540894,-73.42334,-159.04517,1303.7076,1332.5901,1418.2119,29.9,-2,20.2,-2.7178695,89.68861,90.49095,89.681335,220,479.6,853.2,737.8,765.4,780.3,998.8,291.9,514.2,522.3,1.2449502e-05,-35.717876,1250,68336.02,63447.32,6184.658,335162,1250,-8.078895,250,17734.148,0,WalkerLane,POINT (-169074.5257588717 1825620.1753636356)
347,R1659C949,1659,949,-168824.5258,1825620.1753636356,1,3.731167,4.184509,2.8394504,2.8843307,3.7263029,1256,320.35132,1367,898.9,1289.2,764.6,584.4,801.8,2841.4,1378.7,1791.3,-45.557617,-74.60181,-160.61938,1302.4126,1331.4568,1417.4744,29.9,-2,20.2,-2.7178695,89.69398,90.48888,89.68664,220,479.6,853.2,737.8,765.4,780.3,998.8,291.9,514.2,522.3,1.2449502e-05,-35.717876,1000,68568.4,63198.1,6250,335031.72,1000,-8.025475,0,17573.062,0,WalkerLane,POINT (-168824.5257588717 1825620.1753636356)
348,R1659C950,1659,950,-168574.5258,1825620.1753636356,1,3.731167,4.184509,2.8394504,2.8843307,3.7263029,1255,310.14783,1367,898.9,1289.2,764.6,584.4,801.8,2841.4,1378.7,1791.3,-45.108643,-74.27222,-160.76038,1301.2637,1330.4272,1416.9154,29.9,-2,20.2,-1.4252094,89.69915,90.48661,89.69174,220,479.6,853.2,737.8,765.4,780.3,998.8,291.9,514.2,522.3,1.2574557e-05,-53.586212,750,68800.89,62948.887,6324.555,334901.56,750,-7.956139,250,17414.074,0,WalkerLane,POINT (-168574.5257588717 1825620.1753636356)
349,R1659C951,1659,951,-168324.5258,1825620.1753636356,1,3.731167,4.184509,2.8394504,2.8843307,3.7263029,1254,310.14783,1367,898.9,1289.2,764.6,584.4,801.8,2841.4,1378.7,1791.3,-44.84314,-74.18738,-161.052,1299.9982,1329.3424,1416.207,29.9,-2,20.2,-1.4252094,89.704124,90.48414,89.696655,219,479.6,853.2,737.8,765.4,780.3,998.8,291.9,514.2,522.3,1.2574557e-05,-53.586212,500,69033.51,62699.68,6408.003,334771.56,500,-7.857897,500,17257.244,0,WalkerLane,POINT (-168324.5257588717 1825620.1753636356)
360,R1660C947,1660,947,-169324.5258,1825370.1753636356,1,3.731167,4.1971474,2.8394504,2.8843307,3.7263029,1261,320.35132,1367,898.9,1289.2,764.6,584.4,801.8,2841.4,1378.7,1791.3,-42.256836,-70.94116,-156.24353,1305.1411,1333.8254,1419.1278,31.1,-1.9,20.9,-2.7178695,89.676056,90.490135,89.6791,220,479.6,853.2,737.8,765.4,780.3,998.8,291.9,514.2,522.3,1.2449502e-05,-35.717876,1500,68011.484,63677.41,5884.3013,335505.7,1500,-8.12671,587.67523,18086.598,0,WalkerLane,POINT (-169324.5257588717 1825370.1753636356)
361,R1660C948,1660,948,-169074.5258,1825370.1753636356,1,3.731167,4.184509,2.8394504,2.8843307,3.7263029,1259,320.35132,1367,898.9,1289.2,764.6,584.4,801.8,2841.4,1378.7,1791.3,-42.233154,-70.92285,-156.53601,1304.5787,1333.2684,1418.8816,31.1,-1.9,20.9,-2.7178695,89.681984,90.488594,89.68489,220,479.6,853.2,737.8,765.4,780.3,998.8,291.9,514.2,522.3,1.2449502e-05,-35.717876,1250,68244.05,63428.11,5942.432,335375.34,1250,-8.08342,353.5534,17925.191,0,WalkerLane,POINT (-169074.5257588717 1825370.1753636356)
362,R1660C949,1660,949,-168824.5258,1825370.1753636356,1,3.731167,4.184509,2.8394504,2.8843307,3.7263029,1258,320.35132,1367,898.9,1289.2,764.6,584.4,801.8,2841.4,1378.7,1791.3,-43.93921,-72.77515,-158.79492,1303.2706,1332.1066,1418.1263,31.1,-1.9,20.9,-2.7178695,89.68772,90.486855,89.6905,221,479.6,853.2,737.8,765.4,780.3,998.8,291.9,514.2,522.3,1.2449502e-05,-35.717876,1000,68476.73,63178.812,6010.4077,335245.16,1000,-8.029772,250,17765.838,0,WalkerLane,POINT (-168824.5257588717 1825370.1753636356)
363,R1660C950,1660,950,-168574.5258,1825370.1753636356,1,3.731167,4.184509,2.8394504,2.8843307,3.7263029,1255,310.14783,1367,898.9,1289.2,764.6,584.4,801.8,2841.4,1378.7,1791.3,-45.156372,-74.16931,-160.56384,1302.0114,1331.0243,1417.4188,31.1,-1.9,20.9,-1.4252094,89.69325,90.484924,89.695915,220,479.6,853.2,737.8,765.4,780.3,998.8,291.9,514.2,522.3,1.2574557e-05,-53.586212,750,68709.53,62929.523,6087.898,335115.1,750,-7.960493,353.5534,17608.592,0,WalkerLane,POINT (-168574.5257588717 1825370.1753636356)
364,R1660C951,1660,951,-168324.5258,1825370.1753636356,1,3.731167,4.184509,2.8394504,2.8843307,3.7263029,1254,310.14783,1367,898.9,1289.2,764.6,584.4,801.8,2841.4,1378.7,1791.3,-44.431396,-73.56006,-160.42346,1300.8687,1329.9973,1416.8607,31.1,-1.9,20.9,-1.4252094,89.698586,90.482796,89.70113,220,479.6,853.2,737.8,765.4,780.3,998.8,291.9,514.2,522.3,1.2574557e-05,-53.586212,500,68942.46,62680.24,6174.5444,334985.16,500,-7.8623023,587.67523,17453.51,0,WalkerLane,POINT (-168324.5257588717 1825370.1753636356)
376,R1661C947,1661,947,-169324.5258,1825120.1753636356,1,3.731167,4.1971474,2.8394504,2.8843307,3.7263029,1266,263.14172,1367,898.9,1289.2,764.6,584.4,801.8,2841.4,1378.7,1791.3,-39.378174,-67.87439,-153.17029,1306.0048,1334.501,1419.7969,31.1,-1.9,20.9,-1.2845813,89.6688,90.487114,89.68192,219,479.6,853.2,737.8,765.4,780.3,998.8,291.9,514.2,522.3,1.2449502e-05,-65.39812,1500,67919.99,63659.25,5640.2573,335719,1500,-8.130543,707.1068,18250,0,WalkerLane,POINT (-169324.5257588717 1825120.1753636356)
377,R1661C948,1661,948,-169074.5258,1825120.1753636356,1,3.731167,4.184509,2.8394504,2.8843307,3.7263029,1264,263.14172,1367,898.9,1289.2,764.6,584.4,801.8,2841.4,1378.7,1791.3,-40.430664,-68.99463,-154.80908,1304.7856,1333.3496,1419.1641,31.1,-1.9,20.9,-1.2845813,89.67509,90.48591,89.68802,219,479.6,853.2,737.8,765.4,780.3,998.8,291.9,514.2,522.3,1.2449502e-05,-65.39812,1250,68152.86,63409.88,5700.877,335588.75,1250,-8.087089,587.67523,18117.672,0,WalkerLane,POINT (-169074.5257588717 1825120.1753636356)
378,R1661C949,1661,949,-168824.5258,1825120.1753636356,1,3.731167,4.184509,2.8394504,2.8843307,3.7263029,1262,263.14172,1367,898.9,1289.2,764.6,584.4,801.8,2841.4,1378.7,1791.3,-42.34668,-71.06287,-157.2721,1303.4991,1332.2153,1418.4246,31.1,-1.9,20.9,-1.2845813,89.68118,90.48451,89.69393,219,479.6,853.2,737.8,765.4,780.3,998.8,291.9,514.2,522.3,1.2449502e-05,-65.39812,1000,68385.85,63160.51,5771.698,335458.66,1000,-8.033511,500,17960.025,0,WalkerLane,POINT (-168824.5257588717 1825120.1753636356)
379,R1661C950,1661,950,-168574.5258,1825120.1753636356,1,3.731167,4.184509,2.8394504,2.8843307,3.7263029,1257,235.43785,1367,898.9,1289.2,764.6,584.4,801.8,2841.4,1378.7,1791.3,-43.789917,-72.680176,-159.2627,1302.2449,1331.1351,1417.7177,31.1,-1.9,20.9,-0.58714986,89.68707,90.48292,89.69965,220,479.6,853.2,737.8,765.4,780.3,998.8,291.9,514.2,522.3,1.2574557e-05,-77.19912,750,68618.97,62911.15,5852.35,335328.66,750,-7.9643393,587.67523,17804.494,0,WalkerLane,POINT (-168574.5257588717 1825120.1753636356)
380,R1661C951,1661,951,-168324.5258,1825120.1753636356,1,3.731167,4.184509,2.8394504,2.8843307,3.7263029,1256,235.43785,1367,898.9,1289.2,764.6,584.4,801.8,2841.4,1378.7,1791.3,-44.559326,-73.56177,-160.61133,1301.1084,1330.1108,1417.1604,31.1,-1.9,20.9,-0.58714986,89.692764,90.48112,89.705185,220,479.6,853.2,737.8,765.4,780.3,998.8,291.9,514.2,522.3,1.2574557e-05,-77.19912,500,68852.195,62661.79,5942.432,335198.8,500,-7.8661785,707.1068,17651.133,0,WalkerLane,POINT (-168324.5257588717 1825120.1753636356)
562,R1776C589,1776,589,-258824.5258,1796370.1753636356,1,4.196253,4.1706963,3.2330663,2.8841445,3.8197706,1899,10.960519,4693.5,3950.9,5663.3,3660,5426.3,4209.1,5936.9,4654.2,6158.3,-125.06592,-71.56006,65.59375,2022.616,1969.1101,1831.9563,34.8,4.9,22.4,-26.744326,74.54355,75.4844,73.82813,220,2244,1787.8,2475.8,2416.3,3056.2,3760.5,1138.8,1230.9,1464.2,1.6306896e-05,-14.924804,1060.6602,23782.871,5590.17,4190.7637,411512.84,1060.6602,-7.0036154,707.1068,8062.258,0,WalkerLane,POINT (-258824.5257588717 1796370.1753636356)
563,R1776C590,1776,590,-258574.5258,1796370.1753636356,1,4.196253,4.1706963,3.2330663,2.8841445,3.8197706,1899,15.955366,4693.5,3950.9,5663.3,3660,5426.3,4209.1,5936.9,4654.2,6158.3,-123.437256,-70.62842,65.16406,2020.9873,1968.1785,1832.386,34.8,4.9,22.4,-26.583574,74.598785,75.54338,73.883705,220,2258.9,1855.4,2383.6,2217.9,3168.5,3627.2,1327.5,1216.8,1412.2,1.7672184e-05,12.30524,1250,23533.22,5836.3086,4430.011,411352.2,1250,-7.1006317,587.67523,8035.079,0,WalkerLane,POINT (-258574.5257588717 1796370.1753636356)
564,R1776C591,1776,591,-258324.5258,1796370.1753636356,1,4.196253,4.1706963,3.2330663,2.8841445,3.8197706,1899,15.955366,4693.5,3950.9,5663.3,3660,5426.3,4209.1,5936.9,4654.2,6158.3,-121.44409,-69.732056,64.42969,2018.9941,1967.2821,1833.1204,34.8,4.9,22.4,-26.583574,74.65446,75.60292,73.93965,220,2258.9,1855.4,2383.6,2217.9,3168.5,3627.2,1327.5,1216.8,1412.2,1.7672184e-05,12.30524,1414.2136,23283.578,6082.7627,4670.3853,411191.62,1414.2136,-7.176373,500,8015.61,0,WalkerLane,POINT (-258324.5257588717 1796370.1753636356)
565,R1776C592,1776,592,-258074.5258,1796370.1753636356,1,4.196253,4.1706963,3.1905203,2.535694,3.8197706,1899,15.955366,4693.5,3950.9,5663.3,3660,5426.3,4209.1,5936.9,4654.2,6158.3,-119.82019,-68.79602,64.00183,2017.3702,1966.3461,1833.5482,37,6.6,23,-26.583574,74.71054,75.662994,73.99597,220,2258.9,1855.4,2383.6,2217.9,3168.5,3627.2,1327.5,1216.8,1412.2,1.7672184e-05,12.30524,1600.781,23033.941,6329.4946,4911.7207,411031.2,1600.781,-7.2516036,587.67523,8003.9053,0,WalkerLane,POINT (-258074.5257588717 1796370.1753636356)
566,R1776C593,1776,593,-257824.5258,1796370.1753636356,1,4.196253,4.1706963,3.1905203,2.535694,3.8187702,1899,15.955366,4693.5,3950.9,5663.3,3660,5426.3,4209.1,5936.9,4654.2,6158.3,-117.819824,-67.90637,63.26477,2015.3699,1965.4564,1834.2853,37,6.6,23,-26.583574,74.76701,75.72359,74.05264,220,2258.9,1855.4,2383.6,2217.9,3168.5,3627.2,1327.5,1216.8,1412.2,1.7672184e-05,12.30524,1802.7756,22784.314,6576.473,5153.882,410870.8,1802.7756,-7.323984,707.1068,8000,0,WalkerLane,POINT (-257824.5257588717 1796370.1753636356)
569,R1777C589,1777,589,-258824.5258,1796120.1753636356,1,4.196253,4.1706963,3.2330663,2.8841445,3.8197706,1899,9.090413,4693.5,3950.9,5663.3,3660,5426.3,4209.1,5936.9,4654.2,6158.3,-124.346924,-71.621216,64.98816,2021.897,1969.1713,1832.5619,34.8,4.9,22.4,-27.145138,74.48601,75.42372,73.77116,220,2244,1787.8,2475.8,2416.3,3056.2,3760.5,1138.8,1230.9,1464.2,1.6306896e-05,-28.714079,1250,23771.043,5640.2573,4123.1055,411704.38,1250,-7.0796814,587.67523,8310.385,0,WalkerLane,POINT (-258824.5257588717 1796120.1753636356)
570,R1777C590,1777,590,-258574.5258,1796120.1753636356,1,4.196253,4.1706963,3.2330663,2.8841445,3.8197706,1899,13.2343,4693.5,3950.9,5663.3,3660,5426.3,4209.1,5936.9,4654.2,6158.3,-122.70752,-70.699585,64.55444,2020.2576,1968.2496,1832.9956,34.8,4.9,22.4,-26.861502,74.54138,75.48282,73.82685,220,2258.9,1855.4,2383.6,2217.9,3168.5,3627.2,1327.5,1216.8,1412.2,1.7672184e-05,5.684594,1414.2136,23521.268,5884.3013,4366.0625,411543.8,1414.2136,-7.156604,353.5534,8284.0205,0,WalkerLane,POINT (-258574.5257588717 1796120.1753636356)
571,R1777C591,1777,591,-258324.5258,1796120.1753636356,1,4.196253,4.1706963,3.2330663,2.8841445,3.8197706,1899,13.2343,4693.5,3950.9,5663.3,3660,5426.3,4209.1,5936.9,4654.2,6158.3,-121.52026,-70.27673,64.03174,2019.0703,1967.8268,1833.5183,34.8,4.9,22.4,-26.861502,74.59718,75.54247,73.88292,220,2258.9,1855.4,2383.6,2217.9,3168.5,3627.2,1327.5,1216.8,1412.2,1.7672184e-05,5.684594,1600.781,23271.496,6128.825,4609.7725,411383.34,1600.781,-7.2328715,250,8265.138,0,WalkerLane,POINT (-258324.5257588717 1796120.1753636356)
572,R1777C592,1777,592,-258074.5258,1796120.1753636356,1,4.196253,4.1706963,3.1905203,2.535694,3.8197706,1899,13.2343,4693.5,3950.9,5663.3,3660,5426.3,4209.1,5936.9,4654.2,6158.3,-119.88318,-69.352905,63.598877,2017.4332,1966.903,1833.9512,37,6.6,23,-26.861502,74.65339,75.60266,73.939354,220,2258.9,1855.4,2383.6,2217.9,3168.5,3627.2,1327.5,1216.8,1412.2,1.7672184e-05,5.684594,1767.767,23021.729,6373.7744,4854.122,411222.94,1767.767,-7.296695,353.5534,8253.787,0,WalkerLane,POINT (-258074.5257588717 1796120.1753636356)
